,datetime,predict_TS,predict_residual,predict_value,SITE_ID,value,TS,residual
1058,2012-11-22,37727.114914668695,-984.7035207012462,36742.41139396745,44,2142.1702000000023,6122.6357806522265,-3980.465580652224
1059,2012-11-23,40066.17117547781,1155.6117950374773,41221.78297051528,44,2110.1262000000006,9470.77619328959,-7360.6499932895895
1060,2012-11-24,32222.39154063123,1901.79766472769,34124.18920535892,44,2054.850299999996,6904.3295380698155,-4849.479238069819
1061,2012-11-25,23897.487426526663,3435.1139865766786,27332.60141310334,44,2077.2810999999983,4219.6670042371425,-2142.385904237144
1062,2012-11-26,30919.062829865707,9254.831597067747,40173.89442693345,44,14671.556300000002,15898.350653630672,-1226.7943536306702
1063,2012-11-27,41199.452294204806,6868.738325036945,48068.19061924175,44,37741.96960000001,30907.679959358433,6834.289640641578
1064,2012-11-28,41352.445421202356,8548.633203736812,49901.07862493917,44,43605.30619999998,33046.94387076212,10558.362329237854
1065,2012-11-29,42227.7468220969,4427.841723626743,46655.58854572364,44,42757.73010000001,33645.28386636652,9112.446233633487
1066,2012-11-30,44205.45188349286,-5807.21841117899,38398.23347231387,44,44440.063000000046,36355.6254932896,8084.437506710452
1067,2012-12-01,35886.18730933491,-9192.331161943564,26693.85614739135,44,19583.977600000002,28164.803266641244,-8580.825666641242
1068,2012-12-02,27007.791559969468,-13547.82908208725,13459.962477882218,44,3142.7595999999908,19654.571389951438,-16511.811789951447
1069,2012-12-03,33453.92342699388,-2337.7043616456817,31116.2190653482,44,23580.721700000006,25676.948696487823,-2096.2269964878196
1070,2012-12-04,43112.33419161388,592.4860908507025,43704.820282464585,44,36113.3102,32633.275187929863,3480.035012070137
1071,2012-12-05,42569.92396870979,4358.950865919797,46928.87483462958,44,42829.028400000025,31739.415599333548,11089.612800666477
1072,2012-12-06,42722.1113813062,680.9283097319606,43403.03969103816,44,43779.14559999999,32242.30993779509,11536.8356622049
1073,2012-12-07,43964.69242879856,-4771.788543409741,39192.90388538882,44,30398.980100000023,33310.25785043245,-2911.2777504324295
1074,2012-12-08,34879.85393382208,-9813.774731607884,25066.079202214198,44,15881.240400000022,25533.381309498393,-9652.140909498372
1075,2012-12-09,25249.378935603778,-5189.818176113161,20059.560759490618,44,3540.1185000000078,16620.991475665724,-13080.872975665714
1076,2012-12-10,31018.699102743263,728.5677378720618,31747.266840615324,44,20993.131099999995,21406.910453630677,-413.7793536306799
1077,2012-12-11,40054.45486840511,5987.776725319368,46042.23159372448,44,37382.2706,31255.364630787,6126.905969213003
1078,2012-12-12,38917.793430473495,4650.641965054498,43568.435395527995,44,39237.64489999999,31740.56014219069,7497.084757809302
1079,2012-12-13,38548.6161656099,5668.9362671447425,44217.552432754645,44,36145.35279999998,32063.3155520808,4082.03724791918
1080,2012-12-14,39354.84745451545,3769.089252271613,43123.93670678706,44,36602.791,32852.93376471817,3749.8572352818337
1081,2012-12-15,29894.40585060459,971.7184959226122,30866.124346527202,44,21831.88890000007,25083.725109498384,-3251.836209498314
1082,2012-12-16,19985.074841949056,-5082.866451456631,14902.208390492426,44,2676.5048999999976,15559.400489951428,-12882.895589951431
1083,2012-12-17,25624.19132873245,-2877.0067970726523,22747.184531659797,44,16457.232600000007,21649.30036791639,-5192.06776791638
1084,2012-12-18,34645.732676369735,1071.4086926056582,35717.14136897539,44,38704.90619999997,30795.636687929862,7909.269512070106
1085,2012-12-19,33572.13575591584,14079.966298758563,47652.102054674404,44,31362.717899999978,32040.631213619243,-677.9133136192645
1086,2012-12-20,33373.73465473276,1955.829495131094,35329.56414986386,44,37639.42629999998,34925.230537795076,2714.195762204902
1087,2012-12-21,34455.77711089406,2416.5901900630092,36872.36730095707,44,37891.776900000026,34413.04299328958,3478.7339067104476
1088,2012-12-22,25336.707488028893,7178.463779179528,32515.17126720842,44,33101.13049999993,21322.50699521266,11778.623504787265
1089,2012-12-23,15855.064400254056,-2417.8305283061422,13437.233871947914,44,19745.79870000004,8858.217732808565,10887.580967191474
1090,2012-12-24,22045.16501915853,-3819.369402403146,18225.795616755382,44,2808.6937999999964,9889.556196487814,-7080.862396487819
1091,2012-12-25,31694.068059404657,-16405.29921311556,15288.768846289098,44,2778.2503999999967,13968.290630786994,-11190.040230786997
1092,2012-12-26,31272.243460975908,-5472.297240539292,25799.946220436614,44,2908.0383999999935,9279.908570762118,-6371.870170762124
1093,2012-12-27,31768.502497886842,-5523.609164957581,26244.893332929263,44,3723.5698999999972,7309.655723509366,-3586.0858235093683
1094,2012-12-28,33575.02912314167,3188.4000361802787,36763.429159321946,44,3707.5495999999966,8757.10233614673,-5049.552736146733
1095,2012-12-29,25162.20091696063,6277.677086156841,31439.878003117472,44,2836.7359999999962,403.54060949838276,2433.1953905016135
1096,2012-12-30,16382.693398949777,12540.639807316289,28923.333206266067,44,2831.1272999999965,-17874.78781719158,20705.915117191573
1097,2012-12-31,23303.28968324845,9289.863176348794,32593.152859597245,44,2877.594099999996,-15702.417354532865,18580.01145453286
1098,2012-11-01,93580.09479847399,-3137.6602063425494,90442.43459213144,45,93367.51000000004,86439.54208814504,6927.967911854996
1099,2012-11-02,91902.75639720094,-16265.654657990624,75637.10173921031,45,78173.9424,85517.17709473842,-7343.234694738426
1100,2012-11-03,80902.32188271244,-1197.047066899419,79705.27481581301,45,52782.41609999998,74159.81026973842,-21377.394169738433
1101,2012-11-04,67564.48947539057,-7.2984682840286474,67557.19100710654,45,52431.47480000002,61025.32771809377,-8593.852918093755
1102,2012-11-05,81259.09592256324,12947.418254723458,94206.51417728669,45,85422.58379999996,74159.07273410264,11263.51106589732
1103,2012-11-06,91610.1375082139,1989.0984821646657,93599.23599037857,45,94739.85540000001,86369.20280428938,8370.652595710631
1104,2012-11-07,95606.90846033426,3403.233211721818,99010.14167205608,45,96282.80749999994,94527.4073480351,1755.4001519648264
1105,2012-11-08,96061.13074472747,-13018.02201581223,83043.10872891525,45,95681.55470000002,97912.85447385932,-2231.2997738592985
1106,2012-11-09,94470.96566876267,-2576.6936425072076,91894.27202625546,45,93998.56270000001,96111.16415188128,-2112.601451881278
1107,2012-11-10,83545.84343769343,-53.25393050603613,83492.5895071874,45,84806.4759,85480.04869830987,-673.5727983098595
1108,2012-11-11,70283.09027449104,477.66384975127716,70760.75412424232,45,75626.54300000006,72205.88926095093,3420.6537390491285
1109,2012-11-12,84091.23789383237,6215.450486277161,90306.68838010952,45,86886.79609999998,85338.66000553122,1548.136094468755
1110,2012-11-13,94559.12247179094,-2069.6298115094373,92489.4926602815,45,97814.03280000003,95482.23860428939,2331.794195710634
1111,2012-11-14,98673.8132015761,465.7465072870577,99139.55970886315,45,96650.55559999999,99019.04506232086,-2368.489462320871
1112,2012-11-15,99251.1907015328,-1329.7266621649458,97921.46403936786,45,97988.77950000002,98986.73030243076,-997.9508024307452
1113,2012-11-16,97791.12566796664,-2385.060819985936,95406.0648479807,45,95357.3227,97115.92610902415,-1758.6034090241492
1114,2012-11-17,86993.09762016429,712.80976959088,87705.90738975517,45,84480.74910000002,86043.81684116702,-1563.0677411670013
1115,2012-11-18,73861.10024777985,-1060.563370584326,72800.53687719553,45,74897.27800000003,72699.68068952237,2197.597310477664
1116,2012-11-19,87836.90636267092,1730.5202515931828,89567.42661426411,45,87867.21130000002,78990.38659124551,8876.82470875451
1117,2012-11-20,98468.43356629803,3086.777958580917,101555.21152487895,45,97801.25350000004,80822.28049000369,16978.973009996345
1118,2012-11-21,102734.66707833021,-13639.746951709709,89094.9201266205,45,96528.46669999992,80475.56606232084,16052.900637679075
1119,2012-11-22,103449.89978491805,-25877.71609983804,77572.18368508,45,52401.55039999999,79474.88120243074,-27073.330802430748
1120,2012-11-23,102110.29300347988,-25895.733749744784,76214.55925373509,45,38534.28980000002,77412.72222330984,-38878.43242330983
1121,2012-11-24,91400.49448554586,3005.284204841435,94405.77869038729,45,56970.37609999999,65867.44298402412,-8897.06688402413
1122,2012-11-25,78327.02009441459,15249.340756445708,93576.3608508603,45,67389.42229999998,52114.7461466652,15274.676153334774
1123,2012-11-26,92361.65367376948,10214.535106987843,102576.18878075732,45,87508.14299999998,70774.77273410262,16733.370265897356
1124,2012-11-27,103009.23398499281,1415.2992604599444,104424.53324545275,45,94476.28439999999,88849.71731857509,5626.567081424899
1125,2012-11-28,107239.69600390331,-5935.127349994894,101304.56865390843,45,93546.45299999996,96161.56723374942,-2615.1142337494566
1126,2012-11-29,107866.06179240679,-3802.2744188289516,104063.78737357784,45,93399.56609999998,97152.66804528788,-3753.101945287899
1127,2012-11-30,106382.43394213823,-70.61119770576569,106311.82274443247,45,95412.61170000004,95123.8101804527,288.8015195473372
1128,2012-12-01,95461.62233869471,3061.5411415691365,98523.16348026384,45,83069.95350000005,84350.03844116698,-1280.0849411669305
1129,2012-12-02,82116.96940777499,1454.5338618191647,83571.50326959415,45,73824.06629999996,71632.78818952233,2191.278110477637
1130,2012-12-03,95855.80997405139,5045.067296153001,100900.8772702044,45,87382.18249999994,84645.78533410263,2736.3971658973096
1131,2012-12-04,106146.56378618078,51.718960283832246,106198.28274646461,45,96551.86779999996,94474.75816143226,2077.1096385677047
1132,2012-12-05,109957.74154324208,682.2865363940498,110640.02807963613,45,97812.56539999996,97691.48604803512,121.07935196483959
1133,2012-12-06,110109.49870874558,-2807.253649803412,107302.24505894216,45,94868.37570000006,97427.2408452879,-2558.865145287842
1134,2012-12-07,108102.84463864192,-340.78006848124966,107762.06457016067,45,94569.13130000007,94724.202766167,-155.07146616693808
1135,2012-12-08,96608.03799932513,-417.7591437364678,96190.27885558867,45,80503.67669999997,83441.12665545271,-2937.44995545274
1136,2012-12-09,82654.59916362594,1798.8518932671745,84453.45105689311,45,71471.2882,69588.14520380808,1883.1429961919202
1137,2012-12-10,95794.56473343453,1517.495838595772,97312.0605720303,45,82536.96050000002,81999.63541981691,537.3250801830945
1138,2012-12-11,105468.61920909051,-1332.1488761438845,104136.47033294663,45,95062.32059999992,91941.2349185751,3121.085681424822
1139,2012-12-12,108651.80612505581,307.74515719902564,108959.55128225483,45,94128.55939999997,95939.49669089224,-1810.9372908922705
1140,2012-12-13,108178.39986440096,-1805.3318431003224,106373.06802130063,45,92126.6368,96307.61100243074,-4180.974202430751
1141,2012-12-14,105562.10773868735,-2236.338527194555,103325.76921149279,45,94514.03760000003,94943.386266167,-429.34866616697855
1142,2012-12-15,93475.04050897605,1248.2328609182448,94723.27336989429,45,83408.13709999999,83844.98145545273,-436.84435545273027
1143,2012-12-16,78965.75376437108,920.8424922961901,79886.59625666727,45,73545.02670000006,70640.62617523666,2904.400524763405
1144,2012-12-17,91632.17955733674,1258.2457108756892,92890.42526821244,45,87063.43190000007,83507.5998626741,3555.8320373259703
1145,2012-12-18,100886.72438020373,-163.5952218266426,100723.12915837708,45,94865.4725,93050.73117571797,1814.7413242820294
1146,2012-12-19,103708.66011212635,-844.7926558895646,102863.86745623678,45,94984.93659999997,96124.54537660655,-1139.6087766065793
1147,2012-12-20,102942.33753510751,-3194.052309794692,99748.28522531282,45,92573.28220000002,93068.04455957361,-494.76235957359495
1148,2012-12-21,100108.45409378124,-164.72414981759306,99943.72994396366,45,91669.66659999997,83224.71959473842,8444.947005261547
1149,2012-12-22,87873.71986567743,8033.298738589524,95907.01860426695,45,79841.46449999994,63773.52344116698,16067.941058832967
1150,2012-12-23,73297.09305859034,-3508.280456021314,69788.81260256903,45,51646.4593,47003.182975236625,4643.2763247633775
1151,2012-12-24,86012.59451571386,-22539.83016520166,63472.7643505122,45,32236.201700000023,59282.88714838835,-27046.685448388325
1152,2012-12-25,95393.61297052784,-9579.808242663903,85813.80472786394,45,36199.08500000001,69111.39686143224,-32912.31186143223
1153,2012-12-26,98412.24550301646,4482.770105400362,102895.01560841681,45,70879.4175,72741.14477660655,-1861.7272766065616
1154,2012-12-27,97911.1437868954,15831.877387567143,113743.02117446254,45,88909.041,75252.7596452879,13656.281354712102
1155,2012-12-28,95406.15180774359,9423.12940406101,104829.2812118046,45,90822.94439999998,78657.42938045271,12165.515019547263
1156,2012-12-29,83546.97626305955,2902.1230801058605,86449.0993431654,45,80166.32790000002,62437.53624116699,17728.79165883303
1157,2012-12-30,69391.92110748963,-6510.733616618957,62881.187490870674,45,68724.70169999995,51230.179903807904,17494.521796192043
1158,2012-12-31,82600.87709123017,-11899.591556042884,70701.28553518729,45,70144.93440000006,64570.83942185756,5574.094978142493
1159,2012-11-01,4370.805192002698,553.3759968075505,4924.181188810248,49,4462.605699999999,3969.8029033115163,492.8027966884828
1160,2012-11-02,4380.678658616374,331.9880355298328,4712.666694146207,49,4534.087999999994,4147.68441347635,386.4035865236443
1161,2012-11-03,3021.8456759882947,-198.53103227792545,2823.314643710369,49,2811.552000000011,3199.485776937892,-387.9337769378809
1162,2012-11-04,3013.0178510789483,-441.63332961083734,2571.384521468111,49,2816.69120000001,3278.027997019493,-461.33679701948256
1163,2012-11-05,4272.221122322428,-93.43698935658242,4178.784132965845,49,4437.844200000001,4231.147695546637,206.69650445336413
1164,2012-11-06,4524.019710727362,161.18160187654271,4685.201312603905,49,4461.677300000001,4289.212002429582,172.46529757041947
1165,2012-11-07,4778.191784442911,-255.9242766292428,4522.267507813668,49,5373.632100000001,4401.575125564261,972.0569744357394
1166,2012-11-08,4918.511460444075,-51.40129717546125,4867.110163268614,49,4321.048699999996,4419.373517597229,-98.32481759723316
1167,2012-11-09,4944.967937030763,-352.2070492564509,4592.760887774312,49,3961.7719000000034,4138.673713476349,-176.9018134763454
1168,2012-11-10,3583.753186221163,-38.38254855899492,3545.370637662168,49,2604.5824000000075,2973.9645912236065,-369.3821912235991
1169,2012-11-11,3576.6211536256237,-220.44722901783962,3356.173924607784,49,2673.728000000006,2746.36272559092,-72.63472559091394
1170,2012-11-12,4840.762775615102,-255.6098622054844,4585.152913409618,49,2798.4703999999933,3689.870852689495,-891.4004526895018
1171,2012-11-13,5081.365289357831,439.2057069811374,5520.570996338968,49,4545.3044000000045,3818.8829167152944,726.4214832847102
1172,2012-11-14,5317.117579571639,500.8044911205679,5817.922070692207,49,4271.527799999997,3939.25532556426,332.272474435737
1173,2012-11-15,5431.247713307306,349.90427070104516,5781.151984008351,49,4112.210700000005,3928.88856045437,183.3221395456352
1174,2012-11-16,5424.356852216051,-95.26163850116635,5329.095213714885,49,3886.090100000001,4037.9594563334917,-151.86935633349083
1175,2012-11-17,4012.5767146181465,-39.74857717774766,3972.8281374403987,49,2453.6778000000054,2776.4738769378914,-322.79607693788614
1176,2012-11-18,3961.8582172233555,-158.4452927216439,3803.4129245017116,49,2333.608699999997,2650.852568448064,-317.243868448067
1177,2012-11-19,5189.645177612112,41.982895087724096,5231.628072699837,49,3887.4915000000005,3378.1176384037803,509.3738615962203
1178,2012-11-20,5382.738324678998,54.39171857074321,5437.130043249741,49,3951.496300000003,3303.032759572437,648.463540427566
1179,2012-11-21,5569.602189348759,22.539589319209323,5592.141778667968,49,3883.2874000000043,3438.8893255642597,444.3980744357446
1180,2012-11-22,5633.633382201664,-248.63617252133048,5384.997209680334,49,2389.671299999999,3468.1015604543704,-1078.4302604543714
1181,2012-11-23,5576.588578596724,-682.0462456971065,4894.542332899618,49,2381.7297000000003,3403.3786563334916,-1021.6489563334911
1182,2012-11-24,4104.895748333156,142.23497017289367,4247.13071850605,49,2411.1623000000004,2259.8936483664625,151.26865163353784
1183,2012-11-25,4008.8614306078616,296.99148913839036,4305.852919746252,49,2270.5424,2230.5143827337765,40.0280172662234
1184,2012-11-26,5206.137847498585,574.0053173109487,5780.143164809534,49,3759.9560000000024,3443.593195546636,316.3628044533667
1185,2012-11-27,5364.892057274463,81.64610338272755,5446.53816065719,49,4183.6921999999995,3775.366588143864,408.3256118561354
1186,2012-11-28,5522.920566291988,-26.170669702304217,5496.749896589683,49,4168.741299999999,3794.4939541356875,374.2473458643113
1187,2012-11-29,5563.1601134280445,-32.15824802965314,5531.001865398392,49,4067.8281000000015,3724.862174740085,342.9659252599166
1188,2012-11-30,5487.726768758154,-583.3586448919377,4904.368123866217,49,3725.3772,3574.1079420477768,151.26925795222326
1189,2012-12-01,3992.402784010895,-978.0071820600074,3014.395601950888,49,1551.5424000000014,2220.8542769378905,-669.3118769378892
1190,2012-12-02,3890.78856123035,-799.8186813396729,3090.969879890677,49,1515.5680000000032,1983.7757541623487,-468.2077541623454
1191,2012-12-03,5099.592715642858,-48.16381732164752,5051.42889832121,49,3030.2011999999977,2868.7522669752084,161.44893302478943
1192,2012-12-04,5267.138555246527,137.45689583817412,5404.595451084701,49,2947.5074999999974,2951.0457167152936,-3.5382167152960164
1193,2012-12-05,5439.320330004477,334.02017614530064,5773.340506149778,49,3000.3004000000024,3158.116254135688,-157.81585413568558
1194,2012-12-06,5497.391206059244,-9.142227042429209,5488.248979016815,49,3449.268800000008,3251.8680175972268,197.40078240278115
1195,2012-12-07,5442.647936435544,109.56893275099962,5552.216869186544,49,3322.6650999999965,3254.619942047776,68.04515795222062
1196,2012-12-08,3959.12657810334,-32.548876167790375,3926.5777019355496,49,2007.524700000001,2108.5321912236045,-101.00749122360355
1197,2012-12-09,3882.7302312097017,23.540917366144424,3906.2711485758464,49,1904.2783999999992,2109.5874541623475,-205.30905416234816
1198,2012-12-10,5128.3700626485415,56.7830161039677,5185.153078752509,49,3374.9894999999947,3164.5539241180627,210.4355758819321
1199,2012-12-11,5323.833247215448,107.83495876125511,5431.668205976703,49,3161.484199999996,3445.068531001006,-283.5843310010099
1200,2012-12-12,5522.600412348141,-114.33864510036061,5408.26176724778,49,3498.7960000000003,3731.560354135687,-232.76435413568646
1201,2012-12-13,5603.925212998442,-0.14032047929096136,5603.78489251915,49,4020.6392000000014,3914.209489025799,106.4297109742023
1202,2012-12-14,5568.173414594818,98.63569706730102,5666.809111662119,49,4307.5010999999995,3996.049556333491,311.4515436665084
1203,2012-12-15,4087.7304831364245,12.038985739901886,4099.769468876327,49,3019.456000000009,2950.406719795035,69.04928020497425
1204,2012-12-16,4021.102172281065,-84.88897422070197,3936.213198060363,49,2915.270400000008,2971.616439876637,-56.34603987662865
1205,2012-12-17,5281.897731650683,-2.9590928329194677,5278.938638817764,49,4273.3947999999955,3990.8771812609243,282.5176187390713
1206,2012-12-18,5478.044925390423,-47.475968231751885,5430.568957158671,49,4078.5753000000013,4089.120616715296,-10.545316715294462
1207,2012-12-19,5671.449087757115,-73.58169001242452,5597.867397744691,49,4138.372800000007,4187.000539849976,-48.62773984996869
1208,2012-12-20,5740.340071917614,-162.95798550348985,5577.382086414124,49,4342.069499999998,4192.918703311517,149.15079668848136
1209,2012-12-21,5685.237570019374,-95.57392568242447,5589.66364433695,49,4016.438900000003,3916.222756333497,100.21614366650613
1210,2012-12-22,4168.039261354878,-3.619387669334772,4164.419873685543,49,2711.1040000000116,2557.2287197950413,153.87528020497018
1211,2012-12-23,4071.0606929554147,-89.53987399894542,3981.520818956469,49,2689.145600000012,2328.559925590926,360.5856744090862
1212,2012-12-24,5307.825845100693,-320.6926530516445,4987.133192049048,49,2662.048000000012,3104.2139526895003,-442.1659526894881
1213,2012-12-25,5467.594130363679,-210.5687309651386,5257.025399398541,49,2802.2080000000124,3100.4768881438704,-298.2688881438579
1214,2012-12-26,5621.826706337866,-69.79259565180989,5552.034110686056,49,3028.8000000000006,3207.967796992835,-179.1677969928341
1215,2012-12-27,5648.768179474212,294.81040735064056,5943.578586824852,49,2958.252800000001,3221.4279033115163,-263.1751033115153
1216,2012-12-28,5550.00822024269,3.478210122745903,5553.486430365436,49,3011.513199999992,3180.0635563334936,-168.55035633350133
1217,2012-12-29,3977.7238690310505,108.89338184280884,4086.6172508738596,49,2470.0289000000034,1604.2936197950344,865.735280204969
1218,2012-12-30,3838.636614263963,415.5679322463978,4254.204546510361,49,2515.8144000000075,1635.3701056929535,880.4442943070541
1219,2012-12-31,5046.5931611121405,-54.29418776499963,4992.29897334714,49,2698.022400000005,2514.4135618731593,183.60883812684563
1220,2012-11-01,8617.868991701174,-92.69910423825286,8525.169887462922,51,8473.26109999999,8365.940794668613,107.32030533137755
1221,2012-11-02,8795.640940878928,-7.682562100492058,8787.958378778436,51,8540.423999999999,8558.247096042242,-17.823096042241843
1222,2012-11-03,8875.260935682489,-63.98817633908814,8811.272759343401,51,8529.567200000001,8635.941106756527,-106.3739067565254
1223,2012-11-04,8173.408448489385,-80.2554098241966,8093.153038665188,51,7441.432600000005,7767.686545658663,-326.25394565865815
1224,2012-11-05,8386.44043546386,-20.9118567698476,8365.528578694011,51,7854.6623000000045,7960.87330074145,-106.21100074144596
1225,2012-11-06,8903.54424741475,66.91957258152127,8970.46381999627,51,8803.423199999997,8568.322833991355,235.1003660086418
1226,2012-11-07,9104.207402661164,210.94018875672518,9315.14759141789,51,8934.622899999997,8957.415607855428,-22.792707855430592
1227,2012-11-08,9081.190370318876,-31.923483595976535,9049.2668867229,51,8599.633199999995,9379.997023240041,-780.363823240046
1228,2012-11-09,9314.860084778495,-48.87173031977411,9265.988354458721,51,9113.2595,9876.203210327953,-762.9437103279517
1229,2012-11-10,9444.36407260061,-44.734297994328195,9399.629774606283,51,10296.487999999994,10086.575863899381,209.91213610061305
1230,2012-11-11,8790.760949671352,324.7213300835916,9115.482279754944,51,11366.91690000001,9258.922502801519,2107.9943971984894
1231,2012-11-12,9034.082724031736,467.80760530738706,9501.890329339123,51,10095.644699999988,9554.628715027166,541.0159849728223
1232,2012-11-13,9567.463383655158,-303.4588735780357,9264.004510077122,51,9992.6798,10278.538876848495,-285.85907684849633
1233,2012-11-14,9774.618943455398,-1352.287219534519,8422.331723920879,51,9551.422900000009,10369.265779284002,-817.8428792839925
1234,2012-11-15,9746.507109154578,-350.7801313577115,9395.726977796867,51,9443.6415,9913.080351811472,-469.43885181147175
1235,2012-11-16,9958.518755715946,-59.526067326582066,9898.992688389364,51,10501.319399999998,9885.890410327958,615.4289896720409
1236,2012-11-17,10052.479866807105,549.2186996967083,10601.698566503814,51,9974.847700000006,9801.90550675653,172.94219324347642
1237,2012-11-18,9355.239123351861,-228.96529882318956,9126.273824528671,51,9141.033299999997,8837.799745658664,303.23355434133293
1238,2012-11-19,9532.13152575485,-134.90233568982978,9397.22919006502,51,8672.854200000005,8893.952229312881,-221.09802931287612
1239,2012-11-20,9982.051621760073,-21.845185914223393,9960.206435845848,51,9121.4335,9625.500476848498,-504.0669768484994
1240,2012-11-21,10094.907145793553,-136.8067504469062,9958.100395346648,51,9213.056099999996,9922.096607855428,-709.0405078554315
1241,2012-11-22,9961.924038585825,187.32688242632813,10149.250921012153,51,8610.773700000002,9856.823423240043,-1246.049723240041
1242,2012-11-23,10055.650467463636,931.6761446125404,10987.326612076176,51,11942.845899999998,10100.547624613671,1842.2982753863278
1243,2012-11-24,10022.738325444934,1073.9845333739886,11096.722858818923,51,11094.291999999998,10271.734863899384,822.5571361006134
1244,2012-11-25,9197.93798811348,200.43196694181134,9398.36995505529,51,9651.535400000004,9459.185659944378,192.34974005562538
1245,2012-11-26,9233.912887384935,-579.8756837522558,8654.037203632679,51,9146.462700000005,9690.083415027164,-543.6207150271587
1246,2012-11-27,9537.207825471023,-258.4625183389083,9278.745307132114,51,10036.392199999995,9815.918291134212,220.4739088657817
1247,2012-11-28,9505.628725454517,152.04890346224352,9657.677628916761,51,9935.585200000001,9661.915279284,273.6699207160024
1248,2012-11-29,9232.148824794145,-25.219584030634348,9206.929240763511,51,9001.122799999997,9409.90365181147,-408.7808518114723
1249,2012-11-30,9187.68551572284,-387.7508333248848,8799.934682397956,51,9144.378799999995,9639.397924613668,-495.0191246136722
1250,2012-12-01,9024.62720680924,-204.73794645361008,8819.88926035563,51,9059.542299999996,9754.027663899384,-694.485363899388
1251,2012-12-02,8086.207514395879,644.134016176096,8730.341530571975,51,8854.868400000005,8778.812288515805,76.0561114841995
1252,2012-12-03,8012.650305226649,475.5544178347727,8488.204723061423,51,9520.461700000002,8971.372057884308,549.0896421156938
1253,2012-12-04,8218.020478938415,362.8787727723895,8580.899251710805,51,10555.448400000008,9609.598176848498,945.8502231515096
1254,2012-12-05,8107.525500630651,-56.20301702689874,8051.322483603752,51,9519.451099999995,9897.343450712573,-377.89235071257764
1255,2012-12-06,7775.026946555029,-100.53964885767084,7674.487297697358,51,9123.106000000002,10131.797737525758,-1008.691737525756
1256,2012-12-07,7688.602858600234,-219.70355164619278,7468.899306954041,51,9932.650400000004,10480.877467470815,-548.22706747081
1257,2012-12-08,7504.840972782615,312.68171839709805,7817.522691179713,51,10117.0306,10523.488735327956,-406.4581353279552
1258,2012-12-09,6573.621245558843,535.7528636314593,7109.374109190302,51,11463.46279999999,9667.840702801519,1795.6220971984703
1259,2012-12-10,6520.627546295836,950.9275943564505,7471.555140652286,51,10731.558900000004,9968.479615027163,763.0792849728402
1260,2012-12-11,6765.123568978159,-57.57466956977223,6707.548899408386,51,10570.375300000003,10505.146519705637,65.2287802943657
1261,2012-12-12,6717.224319449598,-687.2854753771628,6029.938844072435,51,9940.28839999999,10731.58212214114,-791.2937221411496
1262,2012-12-13,6469.065587540368,-283.69044135090843,6185.37514618946,51,10001.643199999993,10417.606837525755,-415.9636375257612
1263,2012-12-14,6483.207565870134,-168.6965235812009,6314.511042288933,51,10010.007499999996,10614.23706747081,-604.2295674708141
1264,2012-12-15,6417.75206129317,170.7168807613467,6588.468942054517,51,10745.351199999996,10811.353992470811,-66.00279247081534
1265,2012-12-16,5626.591476239254,100.4236702177431,5727.015146456997,51,10233.050200000005,10216.365131372948,16.685068627056467
1266,2012-12-17,5718.3443963864665,316.5361367515512,6034.880533138018,51,10875.509600000001,10867.811043598593,7.698556401408325
1267,2012-12-18,6115.11164093428,-356.2458775876824,5758.865763346598,51,11666.841800000007,11795.412676848497,-128.57087684849
1268,2012-12-19,6229.769168599631,-505.235581806034,5724.533586793596,51,12185.739899999995,12062.927293569717,122.81260643027844
1269,2012-12-20,6150.842171090223,61.218865849570015,6212.061036939793,51,13335.829399999997,12029.183723240043,1306.645676759954
1270,2012-12-21,6333.79077384969,-6.580614635904036,6327.210159213786,51,12823.9077,12263.908224613671,559.9994753863291
1271,2012-12-22,6436.985206848698,-93.87260107684341,6343.112605771855,51,11661.224900000003,12133.663849613671,-472.43894961366794
1272,2012-12-23,5817.447579993557,-680.5741938051723,5136.873386188385,51,10964.259599999996,11231.075431372949,-266.81583137295354
1273,2012-12-24,6066.229459481237,-686.6508320635437,5379.5786274176935,51,11286.120200000007,11304.153715027167,-18.03351502716049
1274,2012-12-25,6608.157498831414,8.183649861730004,6616.3411486931445,51,10471.779200000006,11718.26391970564,-1246.4847197056342
1275,2012-12-26,6859.148361212701,25.470649514425084,6884.619010727127,51,12277.994499999997,12010.77055071257,267.2239492874275
1276,2012-12-27,6904.779210006099,119.02111954000945,7023.8003295461085,51,12621.442199999998,12185.105337525758,436.33686247424
1277,2012-12-28,7194.438683209967,691.8900735212358,7886.328756731203,51,12043.367899999996,12645.08659604224,-601.7186960422434
1278,2012-12-29,7388.135076744587,-518.8262677377925,6869.308809006795,51,12752.042699999996,11198.821878185097,1553.2208218148992
1279,2012-12-30,6847.698469641808,350.88435552058246,7198.58282516239,51,13152.017500000007,11683.798156883144,1468.2193431168625
1280,2012-12-31,7148.561166603052,-2.7224115117387564,7145.838755091313,51,13273.528099999996,11937.84761706797,1335.680482932026
1281,2012-11-01,80186.16326195502,-2796.784079588621,77389.3791823664,55,79692.63190000001,73779.35388940874,5913.278010591262
1282,2012-11-02,78791.53087930672,-13989.977960270924,64801.5529190358,55,66724.35730000009,72992.08076330986,-6267.723463309766
1283,2012-11-03,69436.75542779492,-902.9231406664755,68533.83228712845,55,45051.7482,63298.14730699117,-18246.39910699117
1284,2012-11-04,58082.71215978519,21.400298518497664,58104.11245830369,55,44752.20819999996,52087.37944327268,-7335.171243272722
